Planning_Region,Tenure_Type,Tenure_Length,Unit_Age,Residual_Life,Res_Floor_No,1KM_Cat1_School_Count,1KM_Cat2_School_Count,1KM_Cat3_School_Count,MRT_within_1Q,Area_SQFT,Unit_Price_PSF
Central Region,99 yrs,99,5,94,36,0,0,0,5,1227.1,3234
Central Region,99 yrs,99,5,94,36,0,0,0,5,1915.99,3328
Central Region,99 yrs,99,5,94,36,0,0,0,5,1593.07,3326
Central Region,99 yrs,99,5,94,36,0,0,0,5,1248.62,3019
Central Region,99 yrs,99,5,94,37,0,0,0,5,1280.92,3123
Central Region,99 yrs,99,5,94,37,0,0,0,5,1442.38,3497
Central Region,99 yrs,99,5,94,37,0,0,0,5,1184.04,3466
Central Region,99 yrs,99,5,94,38,0,0,0,5,2098.98,3232
Central Region,99 yrs,99,5,94,38,0,0,0,5,1915.99,3342
Central Region,99 yrs,99,5,94,38,0,0,0,5,1420.85,3551
Central Region,99 yrs,99,5,94,39,0,0,0,5,2098.98,3264
Central Region,99 yrs,99,5,94,39,0,0,0,5,1915.99,3627
Central Region,99 yrs,99,5,94,39,0,0,0,5,1593.07,3358
Central Region,99 yrs,99,5,94,39,0,0,0,5,1076.4,3348
Central Region,99 yrs,99,5,94,40,0,0,0,5,2098.98,3519
Central Region,99 yrs,99,5,94,40,0,0,0,5,1915.99,3339
Central Region,99 yrs,99,5,94,41,0,0,0,5,1915.99,3355
Central Region,99 yrs,99,5,94,42,0,0,0,5,2098.98,3309
Central Region,99 yrs,99,5,94,42,0,0,0,5,1915.99,3427
Central Region,99 yrs,99,5,94,43,0,0,0,5,936.47,3406
Central Region,99 yrs,99,5,94,43,0,0,0,5,2098.98,3324
Central Region,99 yrs,99,5,94,43,0,0,0,5,1915.99,3443
Central Region,99 yrs,99,5,94,44,0,0,0,5,1915.99,3506
Central Region,99 yrs,99,5,94,45,0,0,0,5,4424,3888
Central Region,99 yrs,103,5,98,3,0,2,0,2,645.84,2199
Central Region,99 yrs,103,5,98,9,0,2,0,2,645.84,1858
Central Region,99 yrs,103,5,98,19,0,2,0,2,807.3,2477
Central Region,99 yrs,103,5,98,21,0,2,0,2,839.59,2382
Central Region,999 yrs,999,12,999,7,0,0,1,5,1388.56,2305
Central Region,999 yrs,999,12,999,8,0,0,1,5,1108.69,1984
Central Region,999 yrs,999,12,999,9,0,0,1,5,1108.69,2082
Central Region,999 yrs,999,10,999,3,0,1,0,1,1044.11,2088
Central Region,999 yrs,999,10,999,8,0,1,0,1,1044.11,2117
Central Region,999 yrs,999,10,999,12,0,1,0,1,592.02,2213
Central Region,999 yrs,999,10,999,22,0,1,0,1,592.02,2196
Central Region,999 yrs,999,10,999,25,0,1,0,1,592.02,2339
Central Region,999 yrs,999,10,999,26,0,1,0,1,1044.11,2325
Central Region,999 yrs,999,10,999,28,0,1,0,1,1044.11,2299
Central Region,999 yrs,999,12,999,2,0,0,2,0,1291.68,1750
Central Region,999 yrs,999,12,999,12,0,0,2,0,2454.19,1548
Central Region,999 yrs,999,36,999,1,1,0,0,0,2325.02,1613
Central Region,999 yrs,999,36,999,3,1,0,0,0,1862.17,1571
Central Region,999 yrs,999,36,999,3,1,0,0,0,1862.17,1664
Central Region,999 yrs,999,15,999,6,0,1,1,2,1184.04,1579
Central Region,999 yrs,999,15,999,11,0,1,1,2,1065.64,1839
Central Region,999 yrs,999,10,999,3,1,1,0,0,1485.43,1818
Central Region,999 yrs,999,10,999,4,1,1,0,0,1463.9,1892
Central Region,999 yrs,999,34,999,1,1,0,0,1,775.01,1677
Central Region,999 yrs,999,34,999,3,1,0,0,1,1614.6,1691
Central Region,999 yrs,999,18,999,2,0,0,0,0,1313.21,1644
Central Region,999 yrs,999,18,999,5,0,0,0,0,958,1775
Central Region,999 yrs,999,18,999,8,0,0,0,0,1334.74,1813
Central Region,999 yrs,999,28,999,8,0,0,1,0,1399.32,1429
Central Region,999 yrs,999,13,999,3,0,0,1,1,1001.05,1159
Central Region,999 yrs,999,13,999,6,0,0,1,1,1044.11,1006
Central Region,999 yrs,999,6,999,4,0,0,1,1,473.62,1288
Central Region,999 yrs,999,6,999,6,0,0,1,1,473.62,1267
Central Region,999 yrs,999,7,999,4,0,0,2,0,721.19,1116
Central Region,999 yrs,999,7,999,5,0,0,2,0,1065.64,824
Central Region,999 yrs,999,13,999,14,0,0,1,2,1313.21,1843
East Region,99 yrs,99,22,77,1,0,0,0,1,1474.67,882
East Region,99 yrs,99,22,77,2,0,0,0,1,1280.92,1030
East Region,99 yrs,99,22,77,2,0,0,0,1,1280.92,1015
East Region,99 yrs,99,22,77,3,0,0,0,1,1248.62,1041
East Region,99 yrs,99,17,82,2,1,0,0,0,1313.21,1123
East Region,99 yrs,99,17,82,9,1,0,0,0,1313.21,1234
East Region,99 yrs,99,17,82,9,1,0,0,0,1345.5,1226
East Region,99 yrs,99,17,82,17,1,0,0,0,1313.21,1339
East Region,99 yrs,99,17,82,19,1,0,0,0,1345.5,1278
East Region,99 yrs,99,17,82,20,1,0,0,0,1313.21,1256
East Region,99 yrs,99,17,82,22,1,0,0,0,1345.5,1275
East Region,99 yrs,99,17,82,24,1,0,0,0,1345.5,1211
East Region,99 yrs,99,17,82,27,1,0,0,0,1345.5,1367
East Region,99 yrs,99,17,82,30,1,0,0,0,1786.82,1170
East Region,99 yrs,99,9,90,7,0,0,1,1,1550.02,1077
East Region,99 yrs,99,9,90,9,0,0,1,1,1550.02,1065
East Region,99 yrs,99,9,90,12,0,0,1,1,1270.15,1063
North East Region,999 yrs,999,14,999,3,0,0,1,0,850.36,1058
North East Region,99 yrs,99,6,93,1,0,2,1,5,1399.32,1008
North East Region,99 yrs,99,6,93,3,0,2,1,5,1044.11,1149
North East Region,99 yrs,99,6,93,12,0,2,1,5,1334.74,1139
North East Region,99 yrs,99,6,93,14,0,2,1,5,1044.11,1149
Central Region,999 yrs,999,10,999,3,0,0,0,1,1754.53,1510
Central Region,999 yrs,999,10,999,5,0,0,0,1,2604.89,1259
Central Region,999 yrs,999,27,999,5,0,1,0,1,1453.14,1720
Central Region,999 yrs,999,27,999,7,0,1,0,1,1453.14,1480
Central Region,999 yrs,999,9,999,6,0,0,0,1,2012.87,2087
Central Region,99 yrs,99,17,82,3,0,2,1,2,958,1566
Central Region,99 yrs,99,17,82,11,0,2,1,2,1259.39,1592
Central Region,99 yrs,99,17,82,12,0,2,1,2,958,1524
Central Region,99 yrs,99,17,82,14,0,2,1,2,958,1571
Central Region,99 yrs,99,17,82,17,0,2,1,2,1237.86,1632
Central Region,99 yrs,99,17,82,18,0,2,1,2,1237.86,1600
Central Region,99 yrs,99,17,82,22,0,2,1,2,1689.95,1645
Central Region,99 yrs,99,17,82,27,0,2,1,2,1259.39,1618
Central Region,99 yrs,99,17,82,29,0,2,1,2,1689.95,1568
Central Region,99 yrs,99,17,82,30,0,2,1,2,2594.12,1388
Central Region,99 yrs,99,5,94,1,0,0,1,1,1463.9,1230
Central Region,99 yrs,99,5,94,7,0,0,1,1,1033.34,1355
Central Region,99 yrs,99,5,94,17,0,0,1,1,1625.36,1138
East Region,99 yrs,99,9,90,2,0,0,1,2,699.66,1215
East Region,99 yrs,99,6,93,2,0,0,1,0,484.38,1094
East Region,99 yrs,99,6,93,6,0,0,1,0,1076.4,873
East Region,99 yrs,99,6,93,7,0,0,1,0,1797.59,723
East Region,99 yrs,99,6,93,7,0,0,1,0,764.24,1001
East Region,99 yrs,99,6,93,3,0,0,1,0,764.24,1014
East Region,99 yrs,99,6,93,4,0,0,1,0,1076.4,873
North East Region,999 yrs,999,11,999,2,0,1,0,0,1420.85,985
North East Region,99 yrs,99,7,92,1,0,0,1,1,1248.62,841
North East Region,99 yrs,99,7,92,3,0,0,1,1,1227.1,856
North East Region,99 yrs,99,7,92,18,0,0,1,1,1442.38,874
North East Region,999 yrs,999,19,999,4,0,0,1,0,1485.43,1137
North East Region,99 yrs,99,26,73,2,0,1,3,1,1571.54,915
North East Region,99 yrs,99,26,73,3,0,1,3,1,1270.15,980
North East Region,99 yrs,99,26,73,3,0,1,3,1,1636.13,978
North East Region,99 yrs,99,26,73,5,0,1,3,1,1270.15,980
Central Region,60 yrs,60,5,55,2,1,0,1,0,538.2,1189
Central Region,60 yrs,60,5,55,4,1,0,1,0,398.27,1225
Central Region,60 yrs,60,5,55,5,1,0,1,0,538.2,1167
Central Region,60 yrs,60,5,55,5,1,0,1,0,398.27,1205
Central Region,99 yrs,99,36,63,,1,0,1,0,1948.28,625
West Region,99 yrs,99,12,87,7,0,2,2,2,1506.96,1055
West Region,99 yrs,99,12,87,10,0,2,2,2,1506.96,1095
West Region,99 yrs,99,12,87,12,0,2,2,2,1227.1,1131
West Region,99 yrs,99,22,77,1,0,0,6,1,1442.38,587
West Region,99 yrs,99,22,77,3,0,0,6,1,1442.38,596
West Region,99 yrs,99,22,77,5,0,0,6,1,1453.14,611
North East Region,999 yrs,999,142,999,,0,1,2,1,1680.26,1250
Central Region,999 yrs,999,34,999,,0,0,2,0,1722.24,1248
Central Region,99 yrs,99,7,92,7,0,0,1,1,1345.5,1747
Central Region,99 yrs,99,7,92,15,0,0,1,1,1130.22,1597
Central Region,99 yrs,99,7,92,18,0,0,1,1,1097.93,1822
Central Region,99 yrs,99,7,92,20,0,0,1,1,1431.61,2061
Central Region,99 yrs,99,7,92,20,0,0,1,1,1108.69,1876
Central Region,99 yrs,99,7,92,20,0,0,1,1,1151.75,1606
Central Region,99 yrs,99,7,92,21,0,0,1,1,1377.79,1800
Central Region,99 yrs,99,7,92,27,0,0,1,1,1151.75,2172
Central Region,99 yrs,99,7,92,27,0,0,1,1,2271.2,2086
Central Region,99 yrs,99,7,92,28,0,0,1,1,2206.62,2228
Central Region,99 yrs,99,7,92,29,0,0,1,1,1162.51,2403
Central Region,99 yrs,99,7,92,29,0,0,1,1,1162.51,2040
Central Region,99 yrs,99,7,92,30,0,0,1,1,1162.51,2059
Central Region,999 yrs,999,8,999,5,0,1,0,2,645.84,2013
Central Region,999 yrs,999,8,999,7,0,1,0,2,452.09,2433
Central Region,999 yrs,999,8,999,9,0,1,0,2,344.45,2700
Central Region,999 yrs,999,8,999,11,0,1,0,2,645.84,2168
Central Region,999 yrs,999,8,999,13,0,1,0,2,667.37,2038
Central Region,999 yrs,999,8,999,19,0,1,0,2,376.74,2601
Central Region,999 yrs,999,8,999,23,0,1,0,2,559.73,2126
Central Region,999 yrs,999,8,999,25,0,1,0,2,721.19,2341
Central Region,999 yrs,999,8,999,25,0,1,0,2,376.74,2654
Central Region,999 yrs,999,8,999,26,0,1,0,2,688.9,2087
Central Region,999 yrs,999,8,999,27,0,1,0,2,721.19,2149
Central Region,999 yrs,999,8,999,30,0,1,0,2,688.9,2102
Central Region,999 yrs,999,8,999,31,0,1,0,2,376.74,2601
Central Region,999 yrs,999,8,999,31,0,1,0,2,688.9,2148
Central Region,999 yrs,999,8,999,32,0,1,0,2,667.37,2304
Central Region,999 yrs,999,12,999,12,0,0,1,0,3670.52,1526
Central Region,999 yrs,999,16,999,1,1,1,0,0,1453.14,1652
Central Region,999 yrs,999,16,999,3,1,1,0,0,1291.68,1750
Central Region,999 yrs,999,9,999,3,0,0,0,1,1453.14,1948
Central Region,999 yrs,999,9,999,5,0,0,0,1,2249.68,1622
Central Region,999 yrs,999,25,999,1,0,0,1,1,958,1253
Central Region,999 yrs,999,25,999,2,0,0,1,1,861.12,1335
East Region,999 yrs,946,13,999,3,0,1,1,0,1001.05,949
East Region,999 yrs,946,13,999,4,0,1,1,0,850.36,978
East Region,99 yrs,99,8,91,6,0,0,2,0,904.18,890
East Region,99 yrs,99,8,91,10,0,0,2,0,904.18,918
East Region,99 yrs,99,8,91,11,0,0,2,0,904.18,885
East Region,99 yrs,99,17,82,1,0,0,1,0,1657.66,615
East Region,99 yrs,99,17,82,7,0,0,1,0,1130.22,730
East Region,99 yrs,99,17,82,8,0,0,1,0,1130.22,737
North East Region,99 yrs,99,10,89,11,0,0,0,1,882.65,1382
West Region,99 yrs,99,8,91,1,0,0,1,0,1636.13,984
West Region,99 yrs,99,8,91,5,0,0,1,0,1248.62,1069
West Region,99 yrs,99,8,91,12,0,0,1,0,1151.75,1066
West Region,99 yrs,99,8,91,21,0,0,1,0,1151.75,1129
West Region,99 yrs,99,8,91,22,0,0,1,0,1151.75,1142
West Region,99 yrs,99,8,91,22,0,0,1,0,1248.62,1097
West Region,99 yrs,99,8,91,23,0,0,1,0,1248.62,1121
North East Region,99 yrs,99,2,97,8,0,1,5,2,871.88,1227
North East Region,99 yrs,99,2,97,11,0,1,5,2,871.88,1207
North East Region,99 yrs,99,2,97,11,0,1,5,2,667.37,1214
North East Region,99 yrs,99,2,97,12,0,1,5,2,667.37,1211
North East Region,99 yrs,99,2,97,15,0,1,5,2,1367.03,1086
North East Region,99 yrs,99,2,97,17,0,1,5,2,1367.03,1083
North East Region,99 yrs,99,2,97,20,0,1,5,2,678.13,1231
North East Region,99 yrs,99,2,97,21,0,1,5,2,678.13,1217
North East Region,99 yrs,99,2,97,22,0,1,5,2,871.88,1181
Central Region,99 yrs,99,11,88,3,0,0,0,,2992.39,1470
Central Region,99 yrs,99,11,88,8,0,0,0,,3024.68,1871
Central Region,99 yrs,99,11,88,15,0,0,0,,8094.53,1100
Central Region,99 yrs,99,15,84,4,0,0,0,,1657.66,1345
Central Region,99 yrs,99,14,85,1,0,0,1,2,3638.23,1264
Central Region,999 yrs,999,64,999,,0,0,2,1,1339.04,833
Central Region,999 yrs,999,24,999,3,0,1,1,5,8482.03,1094
Central Region,999 yrs,999,10,999,9,0,2,2,2,914.94,1749
Central Region,999 yrs,999,10,999,15,0,2,2,2,753.48,1699
Central Region,999 yrs,999,10,999,18,0,2,2,2,1291.68,1378
Central Region,999 yrs,999,13,999,9,0,1,1,1,1140.98,2191
Central Region,999 yrs,999,13,999,11,0,1,1,1,1140.98,2191
Central Region,999 yrs,999,15,999,4,0,0,1,0,1184.04,1731
Central Region,999 yrs,999,10,999,2,0,1,0,1,925.7,1275
Central Region,999 yrs,999,10,999,3,0,1,0,1,710.42,1168
Central Region,999 yrs,999,10,999,7,0,1,0,1,710.42,1189
Central Region,999 yrs,999,10,999,7,0,1,0,1,925.7,1286
Central Region,999 yrs,999,10,999,10,0,1,0,1,925.7,1296
Central Region,999 yrs,999,10,999,12,0,1,0,1,1237.86,848
Central Region,999 yrs,999,10,999,12,0,1,0,1,1237.86,929
Central Region,999 yrs,999,10,999,2,0,1,1,1,979.52,1235
Central Region,999 yrs,999,10,999,5,0,1,1,1,1711.48,941
East Region,99 yrs,99,19,80,1,0,0,1,2,1280.92,859
East Region,99 yrs,99,19,80,4,0,0,1,2,1237.86,868
East Region,99 yrs,99,19,80,5,0,0,1,2,1205.57,965
East Region,99 yrs,99,19,80,15,0,0,1,2,1216.33,960
East Region,99 yrs,99,18,81,1,1,0,0,1,1388.56,893
East Region,99 yrs,99,18,81,10,1,0,0,1,1237.86,1171
East Region,99 yrs,99,18,81,20,1,0,0,1,1323.97,1246
East Region,99 yrs,99,18,81,30,1,0,0,1,947.23,1372
East Region,99 yrs,99,5,94,2,0,0,1,0,462.85,1102
East Region,99 yrs,99,5,94,8,0,0,1,0,742.72,969
East Region,99 yrs,99,7,92,1,0,1,0,0,1205.57,788
East Region,99 yrs,99,7,92,1,0,1,0,0,1302.44,729
East Region,99 yrs,99,7,92,4,0,1,0,0,1173.28,878
East Region,99 yrs,99,7,92,5,0,1,0,0,958,929
East Region,99 yrs,99,7,92,8,0,1,0,0,958,948
East Region,99 yrs,99,7,92,9,0,1,0,0,990.29,884
East Region,99 yrs,99,7,92,16,0,1,0,0,990.29,954
Central Region,999 yrs,999,37,999,5,0,1,0,2,2152.8,1161
Central Region,999 yrs,999,37,999,11,0,1,0,2,2120.51,1264
Central Region,999 yrs,999,37,999,19,0,1,0,2,2863.22,1146
West Region,999 yrs,999,37,999,,0,0,2,1,1657.66,965
West Region,99 yrs,99,21,78,3,0,0,3,1,1173.28,639
West Region,99 yrs,99,21,78,6,0,0,3,1,1194.8,676
West Region,99 yrs,99,21,78,7,0,0,3,1,1259.39,659
West Region,99 yrs,99,21,78,8,0,0,3,1,1162.51,704
West Region,99 yrs,99,21,78,8,0,0,3,1,1173.28,665
West Region,99 yrs,99,21,78,9,0,0,3,1,925.7,756
West Region,99 yrs,99,21,78,11,0,0,3,1,1259.39,647
West Region,99 yrs,99,21,78,14,0,0,3,1,1173.28,682
West Region,999 yrs,999,13,999,1,0,0,0,0,1776.06,1087
West Region,99 yrs,99,27,72,5,0,0,0,0,1291.68,852
Central Region,999 yrs,999,12,999,3,0,0,2,1,398.27,1456
Central Region,999 yrs,999,12,999,4,0,0,2,1,365.98,1639
Central Region,999 yrs,999,11,999,4,0,0,0,0,2195.86,1699
Central Region,999 yrs,999,11,999,5,0,0,0,0,2195.86,1594
Central Region,999 yrs,999,11,999,7,0,0,0,0,2195.86,1639
Central Region,999 yrs,999,11,999,7,0,0,0,0,2195.86,1708
Central Region,999 yrs,999,11,999,8,0,0,0,0,2195.86,1776
Central Region,999 yrs,999,31,999,5,0,0,3,1,1130.22,1157
Central Region,999 yrs,999,31,999,7,0,0,3,1,1614.6,1047
Central Region,999 yrs,999,5,999,4,0,0,0,0,505.91,1301
Central Region,999 yrs,999,5,999,5,0,0,0,0,624.31,1310
Central Region,999 yrs,999,5,999,5,0,0,0,0,516.67,1316
Central Region,999 yrs,999,5,999,9,0,0,0,0,516.67,1500
Central Region,999 yrs,999,5,999,10,0,0,0,0,624.31,1378
Central Region,999 yrs,999,5,999,14,0,0,0,0,624.31,1394
Central Region,999 yrs,999,6,999,2,0,0,1,1,365.98,1325
Central Region,999 yrs,999,6,999,3,0,0,1,1,365.98,1363
Central Region,999 yrs,999,6,999,3,0,0,1,1,430.56,1138
Central Region,999 yrs,999,6,999,4,0,0,1,1,365.98,1353
Central Region,999 yrs,999,6,999,5,0,0,1,1,688.9,1038
Central Region,999 yrs,999,6,999,5,0,0,1,1,947.23,792
East Region,999 yrs,999,15,999,4,0,1,0,0,1237.86,944
East Region,999 yrs,999,15,999,5,0,1,0,0,1237.86,929
Central Region,999 yrs,999,69,999,,0,1,3,0,1614.6,836
Central Region,999 yrs,999,16,999,3,0,0,3,0,1173.28,1108
Central Region,999 yrs,999,16,999,3,0,0,3,0,1130.22,1113
East Region,999 yrs,999,20,999,6,0,1,1,0,1280.92,834
East Region,999 yrs,999,20,999,7,0,1,1,0,2109.74,815
East Region,99 yrs,99,6,93,2,0,0,1,0,1001.05,1024
East Region,99 yrs,99,6,93,15,0,0,1,0,2120.51,825
North East Region,99 yrs,99,4,95,6,0,1,3,2,1044.11,919
North East Region,99 yrs,99,7,92,1,1,0,1,0,2497.25,781
North East Region,99 yrs,99,7,92,3,1,0,1,0,807.3,1140
North East Region,99 yrs,99,7,92,4,1,0,1,0,1151.75,1129
North East Region,99 yrs,99,7,92,1,0,0,1,1,1248.62,831
North East Region,99 yrs,99,7,92,4,0,0,1,1,1033.34,840
North East Region,99 yrs,99,7,92,8,0,0,1,1,1033.34,876
North East Region,99 yrs,99,7,92,11,0,0,1,1,1033.34,871
North East Region,99 yrs,99,7,92,12,0,0,1,1,1033.34,900
North East Region,99 yrs,99,7,92,13,0,0,1,1,1033.34,871
North East Region,99 yrs,99,7,92,13,0,0,1,1,1033.34,934
North East Region,99 yrs,99,7,92,14,0,0,1,1,1033.34,876
North East Region,99 yrs,99,7,92,14,0,0,1,1,1140.98,904
North East Region,99 yrs,99,7,92,15,0,0,1,1,1033.34,888
West Region,99 yrs,99,13,86,3,0,0,0,0,1291.68,991
West Region,99 yrs,99,13,86,10,0,0,0,0,1334.74,1124
West Region,999 yrs,999,38,999,5,0,0,0,0,1722.24,1190
Central Region,999 yrs,999,10,999,1,0,1,1,0,2185.09,972
Central Region,999 yrs,999,10,999,2,0,1,1,0,2626.42,887
Central Region,999 yrs,999,10,999,2,0,1,1,0,2034.4,1072
Central Region,999 yrs,999,10,999,2,0,1,1,0,2034.4,1095
Central Region,999 yrs,999,10,999,2,0,1,1,0,1528.49,1099
Central Region,999 yrs,999,10,999,4,0,1,1,0,1743.77,1204
Central Region,999 yrs,999,10,999,4,0,1,1,0,1442.38,1226
Central Region,999 yrs,999,10,999,5,0,1,1,0,2314.26,1037
Central Region,999 yrs,999,10,999,5,0,1,1,0,2863.22,978
Central Region,999 yrs,999,10,999,5,0,1,1,0,1743.77,1216
Central Region,999 yrs,999,10,999,6,0,1,1,0,2906.28,981
Central Region,999 yrs,999,10,999,6,0,1,1,0,2863.22,936
West Region,99 yrs,99,7,92,6,0,0,2,4,613.55,1182
West Region,99 yrs,99,7,92,7,0,0,2,4,613.55,1089
West Region,99 yrs,99,7,92,7,0,0,2,4,850.36,1047
West Region,99 yrs,99,7,92,8,0,0,2,4,624.31,1081
Central Region,99 yrs,99,10,89,1,0,0,0,0,1593.07,1846
Central Region,99 yrs,99,10,89,1,0,0,0,0,1797.59,1734
Central Region,99 yrs,99,10,89,3,0,0,0,0,1905.23,1765
Central Region,99 yrs,99,10,89,6,0,0,0,0,1108.69,1597
Central Region,99 yrs,99,10,89,6,0,0,0,0,1625.36,1873
Central Region,99 yrs,99,10,89,6,0,0,0,0,1054.87,1665
Central Region,99 yrs,99,10,89,6,0,0,0,0,1097.93,1674
Central Region,99 yrs,99,10,89,8,0,0,0,0,1829.88,1856
Central Region,999 yrs,999,28,999,3,0,0,0,0,1829.88,1294
Central Region,999 yrs,999,10,999,2,0,1,1,0,1334.74,2817
Central Region,999 yrs,999,10,999,4,0,1,1,0,1184.04,2836
Central Region,999 yrs,999,10,999,5,0,1,1,0,1334.74,2971
Central Region,999 yrs,999,10,999,6,0,1,1,0,1593.07,2746
Central Region,999 yrs,999,10,999,7,0,1,1,0,1819.12,3041
Central Region,999 yrs,999,10,999,8,0,1,1,0,1733,3133
Central Region,999 yrs,999,10,999,8,0,1,1,0,2389.61,3152
Central Region,999 yrs,999,10,999,8,0,1,1,0,2378.84,3151
Central Region,999 yrs,999,10,999,8,0,1,1,0,1550.02,2903
Central Region,999 yrs,999,10,999,10,0,1,1,0,1334.74,3100
Central Region,999 yrs,999,10,999,11,0,1,1,0,1248.62,2883
Central Region,999 yrs,999,10,999,12,0,1,1,0,1334.74,3085
Central Region,999 yrs,999,10,999,12,0,1,1,0,2464.96,3124
Central Region,999 yrs,999,10,999,13,0,1,1,0,2464.96,3164
Central Region,999 yrs,999,10,999,17,0,1,1,0,828.83,3231
Central Region,999 yrs,999,10,999,18,0,1,1,0,828.83,3278
Central Region,999 yrs,999,10,999,18,0,1,1,0,1733,3319
Central Region,999 yrs,999,10,999,18,0,1,1,0,2378.84,3299
Central Region,999 yrs,999,10,999,19,0,1,1,0,2378.84,3324
Central Region,999 yrs,999,10,999,20,0,1,1,0,7728.55,3245
Central Region,999 yrs,999,10,999,20,0,1,1,0,6372.29,4080
Central Region,999 yrs,999,17,999,3,0,4,4,0,1733,2037
Central Region,999 yrs,999,17,999,8,0,4,4,0,1733,2168
Central Region,999 yrs,999,17,999,14,0,4,4,0,1733,2077
Central Region,999 yrs,999,16,999,3,1,1,0,1,1033.34,2032
Central Region,999 yrs,999,7,999,2,0,0,2,0,495.14,1333
Central Region,999 yrs,999,7,999,3,0,0,2,0,516.67,1280
Central Region,999 yrs,999,7,999,5,0,0,2,0,1130.22,964
Central Region,999 yrs,999,5,999,8,0,1,0,0,452.09,1597
Central Region,999 yrs,999,5,999,13,0,1,0,0,656.6,1546
Central Region,999 yrs,999,5,999,17,0,1,0,0,667.37,1528
Central Region,999 yrs,999,5,999,20,0,1,0,0,527.44,1488
Central Region,999 yrs,999,5,999,24,0,1,0,0,484.38,1652
Central Region,999 yrs,999,5,999,24,0,1,0,0,656.6,1675
Central Region,999 yrs,999,5,999,25,0,1,0,0,484.38,1621
Central Region,999 yrs,999,5,999,28,0,1,0,0,1097.93,1503
North East Region,999 yrs,999,5,999,3,0,0,6,0,936.47,1388
North East Region,999 yrs,999,5,999,4,0,0,6,0,936.47,1337
East Region,99 yrs,99,6,93,3,0,1,1,0,559.73,1265
East Region,99 yrs,99,6,93,5,0,1,1,0,559.73,1260
Central Region,99 yrs,99,24,75,2,0,0,0,1,807.3,1167
Central Region,99 yrs,99,24,75,2,0,0,0,1,807.3,1115
Central Region,99 yrs,99,24,75,2,0,0,0,1,613.55,1239
Central Region,99 yrs,99,24,75,2,0,0,0,1,807.3,1090
Central Region,99 yrs,99,24,75,2,0,0,0,1,613.55,1255
Central Region,99 yrs,99,24,75,14,0,0,0,1,1377.79,1190
Central Region,99 yrs,99,24,75,14,0,0,0,1,1205.57,1194
Central Region,99 yrs,99,24,75,18,0,0,0,1,1237.86,1050
Central Region,999 yrs,999,11,999,1,0,0,0,1,1980.58,1414
Central Region,999 yrs,999,11,999,9,0,0,0,1,1603.84,1839
Central Region,999 yrs,999,11,999,18,0,0,0,1,1603.84,2026
Central Region,999 yrs,999,11,999,4,0,0,3,0,1130.22,1504
Central Region,999 yrs,999,11,999,5,0,0,3,0,1130.22,1478
Central Region,999 yrs,999,11,999,18,0,0,3,0,2217.38,1285
East Region,99 yrs,99,36,63,3,0,1,0,1,1506.96,770
East Region,999 yrs,999,22,999,4,0,1,1,0,1291.68,836
East Region,999 yrs,999,22,999,5,0,1,1,0,656.6,972
East Region,999 yrs,999,22,999,8,0,1,1,0,1140.98,762
East Region,999 yrs,999,22,999,8,0,1,1,0,656.6,975
East Region,99 yrs,99,7,92,2,0,0,2,0,828.83,929
East Region,99 yrs,99,7,92,5,0,0,2,0,1087.16,854
East Region,99 yrs,99,7,92,13,0,0,2,0,1087.16,890
Central Region,99 yrs,102,40,62,2,0,1,1,2,1700.71,738
North East Region,99 yrs,99,6,93,2,0,2,0,1,914.94,971
North East Region,99 yrs,99,6,93,3,0,2,0,1,1087.16,966
North East Region,99 yrs,99,6,93,5,0,2,0,1,1001.05,949
North East Region,99 yrs,99,6,93,7,0,2,0,1,914.94,1006
North East Region,99 yrs,99,6,93,7,0,2,0,1,1087.16,989
North East Region,99 yrs,99,6,93,8,0,2,0,1,914.94,1000
North East Region,99 yrs,99,6,93,8,0,2,0,1,1087.16,973
North East Region,99 yrs,99,6,93,9,0,2,0,1,914.94,1025
North East Region,99 yrs,99,6,93,10,0,2,0,1,1087.16,975
North East Region,99 yrs,99,6,93,10,0,2,0,1,1001.05,1009
North East Region,99 yrs,99,6,93,15,0,2,0,1,1001.05,999
Central Region,99 yrs,99,10,89,19,0,0,0,1,1754.53,1339
Central Region,99 yrs,99,10,89,22,0,0,0,1,3078.5,1748
West Region,999 yrs,956,12,999,1,1,0,1,0,1593.07,1180
Central Region,999 yrs,999,19,999,4,0,0,2,4,904.18,1416
Central Region,999 yrs,999,6,999,1,0,1,1,5,775.01,1729
Central Region,999 yrs,999,6,999,2,0,1,1,5,559.73,2015
Central Region,999 yrs,999,6,999,3,0,1,1,5,559.73,1930
Central Region,999 yrs,999,6,999,4,0,1,1,5,861.12,1846
Central Region,999 yrs,999,11,999,4,0,1,1,1,1797.59,2003
Central Region,999 yrs,999,11,999,9,0,1,1,1,2217.38,2255
Central Region,999 yrs,999,11,999,10,0,1,1,1,2217.38,2210
Central Region,999 yrs,999,11,999,12,0,1,1,1,2217.38,2255
Central Region,999 yrs,999,11,999,15,0,1,1,1,2217.38,2266
Central Region,999 yrs,999,12,999,4,0,0,1,0,2249.68,1889
Central Region,99 yrs,99,41,58,1,0,1,0,0,914.94,1137
Central Region,99 yrs,99,41,58,4,0,1,0,0,1969.81,1066
Central Region,99 yrs,99,41,58,7,0,1,0,0,1420.85,1042
Central Region,99 yrs,99,41,58,9,0,1,0,0,1420.85,1042
